node_id,parent,children,success,cost_from_parent,cum_cost,time_from_parent,cum_time,dist_to_goal,x,y,psi,vx,vy,r,u_delta,u_sfx
157.000000,102.000000,0.000000,1.000000,0.219553,1.317549,0.200000,1.200000,2.553376,-0.224512,2.477532,1.155024,2.360055,-0.411121,-2.106530,-0.348653,-0.010449
158.000000,93.000000,7.000000,9.000000,0.236148,0.668360,0.200000,0.600000,1.420618,0.070614,1.368073,1.363924,1.114785,0.001708,0.007211,0.002694,-0.098983
159.000000,82.000000,11.000000,15.000000,0.229790,1.326120,0.200000,1.200000,3.468529,-0.687762,3.168069,2.373122,1.053129,0.179949,0.741505,0.281189,-0.053583
160.000000,88.000000,1.000000,-1.000000,0.228988,1.101624,0.200000,1.000000,2.508972,-0.360639,2.088895,1.572202,1.537972,0.023396,0.235583,0.015236,-0.036306
161.000000,128.000000,9.000000,9.000000,0.223820,0.878071,0.200000,0.800000,2.603509,-0.329121,2.520891,1.469577,2.225204,-0.105466,-0.529806,-0.094771,-0.041057
162.000000,95.000000,0.000000,-15.000000,0.215472,0.443103,0.200000,0.400000,1.644112,-0.283163,1.000848,2.039705,3.039663,0.256291,1.588466,0.205278,0.066978
163.000000,79.000000,3.000000,10.000000,0.221068,1.758732,0.200000,1.600000,2.912105,-0.400422,2.550616,1.615609,1.054285,0.046059,0.829509,0.056699,-0.009531
164.000000,0.000000,2.000000,3.000000,0.222653,0.222653,0.200000,0.200000,1.423249,-0.042761,0.601709,1.672469,2.328930,0.088207,0.439522,0.074973,-0.024839
165.000000,159.000000,3.000000,4.000000,0.220181,1.546301,0.200000,1.400000,3.633884,-0.825407,3.311341,2.325121,0.751556,-0.057386,-1.005943,-0.183145,-0.019792
166.000000,2.000000,2.000000,4.000000,0.220527,0.449183,0.200000,0.400000,1.503311,-0.099948,0.813265,1.725820,1.252700,-0.037681,-0.692269,-0.014203,-0.011163
167.000000,160.000000,0.000000,2.000000,0.212876,1.314500,0.200000,1.200000,2.665870,-0.357849,2.563620,1.562317,2.922212,-0.013540,-0.077590,-0.010452,0.064836
168.000000,155.000000,0.000000,0.000000,0.220604,0.884978,0.200000,0.800000,2.457117,-0.380181,2.027709,1.583834,0.707497,-0.103356,-1.020708,-0.244634,-0.055214
169.000000,165.000000,0.000000,-37.000000,0.211507,1.757808,0.200000,1.600000,3.757349,-0.961427,3.416840,2.437023,0.876170,0.166425,1.471053,0.337291,0.016942
170.000000,88.000000,0.000000,2.000000,0.227929,1.100566,0.200000,1.000000,2.118647,-0.258292,2.050892,1.286852,1.352725,-0.247478,-1.056209,-0.308352,-0.042853
171.000000,0.000000,0.000000,-2.000000,0.216571,0.216571,0.200000,0.200000,0.819337,0.133422,0.647312,1.211265,3.013062,-0.365916,-2.423315,-0.318616,0.013422
172.000000,153.000000,2.000000,-11.000000,0.215498,1.755068,0.200000,1.600000,2.241594,-0.396582,2.155817,1.535667,0.788508,0.044454,-0.585909,0.148414,0.023697
173.000000,82.000000,0.000000,-4.000000,0.230685,1.327016,0.200000,1.200000,3.566853,-0.608824,3.264874,2.023440,1.298916,-0.150613,-0.712705,-0.191629,-0.044192
174.000000,76.000000,0.000000,-2.000000,0.211395,1.531726,0.200000,1.400000,3.116106,-0.227309,2.778863,1.594841,2.490856,0.273149,1.455923,0.227535,0.076910
175.000000,105.000000,3.000000,2.000000,0.225539,0.657597,0.200000,0.600000,1.831932,-0.327738,1.741573,1.535426,1.984621,-0.175361,-0.896897,-0.180459,-0.069758
176.000000,126.000000,7.000000,12.000000,0.225944,0.661139,0.200000,0.600000,1.836560,-0.260763,1.760932,1.372374,1.773045,-0.286465,-1.322821,-0.295371,-0.048590
177.000000,98.000000,0.000000,-4.000000,0.220400,1.089303,0.200000,1.000000,2.548507,-0.362056,2.430831,1.532503,3.287027,-0.026092,-0.169259,-0.017069,0.004476
178.000000,143.000000,0.000000,-18.000000,0.230719,0.450681,0.200000,0.400000,1.570268,-0.324460,0.971389,2.115484,1.021685,0.140550,0.580277,0.232258,-0.086944
179.000000,30.000000,4.000000,4.000000,0.211877,0.653635,0.200000,0.600000,1.445642,-0.038469,1.351720,1.569276,2.757705,0.067370,0.360968,0.051033,0.041648
180.000000,0.000000,30.000000,84.000000,0.228670,0.228670,0.200000,0.200000,1.343469,-0.085058,0.528874,1.836841,1.598759,0.246683,1.212341,0.305395,-0.098365
181.000000,77.000000,1.000000,-125.000000,0.235356,0.457513,0.200000,0.400000,1.491261,-0.312444,0.861083,2.171975,0.655150,0.135304,0.532117,0.329975,-0.098661
182.000000,96.000000,8.000000,0.000000,0.215432,0.432426,0.200000,0.400000,1.889468,-0.332548,1.277422,1.738774,3.245111,-0.323798,-2.282027,-0.279741,0.031029
183.000000,143.000000,0.000000,-2.000000,0.233947,0.453908,0.200000,0.400000,1.607487,-0.271519,1.003342,1.936324,1.020436,0.011253,0.046343,0.018985,-0.091698
184.000000,2.000000,0.000000,-1.000000,0.211523,0.440180,0.200000,0.400000,1.569796,-0.259266,0.920567,2.102973,2.817124,0.382696,2.506161,0.344441,0.094569
185.000000,131.000000,1.000000,3.000000,0.216468,1.972862,0.200000,1.800000,3.126333,-0.404629,2.786086,1.610663,0.561650,-0.027453,-0.639003,-0.006438,-0.063722
186.000000,143.000000,9.000000,15.000000,0.230656,0.450618,0.200000,0.400000,1.672553,-0.232868,1.063025,1.738635,1.460478,-0.286844,-1.263417,-0.342583,-0.063287
187.000000,56.000000,6.000000,7.000000,0.220430,1.092388,0.200000,1.000000,2.635287,-0.382258,2.216620,1.591791,2.520278,0.002994,0.014305,0.007645,-0.003601
188.000000,64.000000,0.000000,2.000000,0.213611,1.099374,0.200000,1.000000,2.040381,-0.332865,1.934939,1.428098,2.670011,-0.348655,-2.055153,-0.298113,0.090762
189.000000,90.000000,0.000000,1.000000,0.216487,1.096669,0.200000,1.000000,2.186650,-0.288212,2.078266,1.319783,3.039226,-0.333408,-2.259428,-0.290615,0.078079
190.000000,50.000000,3.000000,8.000000,0.218894,0.884083,0.200000,0.800000,2.066695,-0.290391,1.990597,1.527630,1.754815,-0.296286,-1.328527,-0.293160,-0.004397
191.000000,24.000000,0.000000,-2.000000,0.208632,1.524970,0.200000,1.400000,2.823028,0.032458,2.736280,1.238609,3.239789,0.136785,0.919420,0.111957,0.080760
192.000000,33.000000,4.000000,5.000000,0.221572,0.447024,0.200000,0.400000,1.586106,-0.191699,0.941485,1.767454,1.593922,-0.117216,-0.182149,-0.164312,-0.013947
193.000000,105.000000,0.000000,-99.000000,0.227131,0.659189,0.200000,0.600000,2.193353,-0.394718,1.717817,1.722183,1.804034,-0.036660,-0.180437,-0.040428,-0.080849
194.000000,159.000000,2.000000,6.000000,0.218668,1.544788,0.200000,1.400000,3.620996,-0.834972,3.298556,2.378964,0.746106,0.040375,0.637336,0.011243,-0.020194
195.000000,161.000000,0.000000,-13.000000,0.214848,1.092919,0.200000,1.000000,3.175347,-0.141359,3.086868,1.166589,3.325777,-0.256458,-1.771494,-0.209981,0.055423
196.000000,0.000000,3.000000,-10.000000,0.215187,0.215187,0.200000,0.200000,1.488492,-0.139026,0.692010,1.934029,3.469139,0.272798,2.393093,0.273090,0.037335
197.000000,96.000000,2.000000,-7.000000,0.215992,0.432987,0.200000,0.400000,1.910274,-0.344854,1.293202,1.740387,3.403071,-0.283967,-2.507234,-0.341426,0.061134
198.000000,0.000000,23.000000,38.000000,0.227552,0.227552,0.200000,0.200000,0.560383,0.003868,0.505782,1.560164,1.357652,-0.007279,-0.032176,-0.009758,-0.089937
199.000000,149.000000,7.000000,9.000000,0.213203,0.877411,0.200000,0.800000,2.142805,-0.202485,2.075412,1.410726,1.897395,0.132913,0.943789,0.114905,0.024607
200.000000,83.000000,0.000000,-66.000000,0.196669,0.655728,0.200000,0.600000,1.644739,-0.378759,1.036395,2.042226,1.871718,-0.103540,-0.405651,-0.107718,0.088496
201.000000,120.000000,2.000000,3.000000,0.225186,1.318390,0.200000,1.200000,2.680582,-0.061620,2.627469,1.046084,1.216381,-0.094846,0.014449,-0.184526,-0.039599
202.000000,77.000000,2.000000,3.000000,0.233318,0.455475,0.200000,0.400000,1.594271,-0.241345,0.965605,1.832771,1.212055,-0.156875,-0.587013,-0.224884,-0.052488
203.000000,0.000000,5.000000,10.000000,0.228573,0.228573,0.200000,0.200000,1.345640,-0.086682,0.531505,1.834383,1.625747,0.243398,1.169466,0.289018,-0.087985
204.000000,0.000000,2.000000,2.000000,0.220620,0.220620,0.200000,0.200000,1.434225,-0.084110,0.628572,1.772552,2.659192,0.186087,0.990359,0.146920,-0.011575
205.000000,161.000000,1.000000,2.000000,0.231732,1.109802,0.200000,1.000000,3.216960,-0.325231,2.893892,1.575930,0.994221,0.107626,0.610700,0.165214,-0.057162
206.000000,180.000000,0.000000,-1.000000,0.213034,0.441704,0.200000,0.400000,1.620629,-0.252717,0.966101,1.936044,2.797436,0.088205,0.480230,0.067790,0.052801
207.000000,2.000000,2.000000,3.000000,0.211231,0.439887,0.200000,0.400000,1.655739,-0.123955,0.980718,1.714176,2.973816,-0.017943,-0.107652,-0.014270,0.079073
208.000000,94.000000,0.000000,4.000000,0.220017,0.673951,0.200000,0.600000,1.756157,-0.198158,1.180988,1.678434,1.316003,-0.012353,0.421950,-0.063617,0.005815
209.000000,145.000000,0.000000,0.000000,0.217166,1.966628,0.200000,1.800000,3.241431,-0.067123,3.161167,1.015763,3.112209,-0.326172,-2.087988,-0.263572,0.045967
210.000000,77.000000,0.000000,-80.000000,0.224470,0.446627,0.200000,0.400000,1.576895,-0.369641,0.966053,2.178808,1.855818,0.247699,1.106107,0.239701,-0.015198
211.000000,86.000000,0.000000,-3.000000,0.216374,1.311339,0.200000,1.200000,2.870367,-0.236229,2.775762,1.338524,3.214241,-0.153590,-0.929077,-0.114195,0.038516
212.000000,182.000000,2.000000,-3.000000,0.225372,0.657798,0.200000,0.600000,2.012217,-0.354503,1.911318,1.570310,2.383607,-0.092197,-0.476483,-0.079336,-0.035823
213.000000,187.000000,1.000000,0.000000,0.216289,1.308677,0.200000,1.200000,2.854446,-0.282915,2.769998,1.309628,2.678547,-0.306245,-1.628028,-0.238559,0.010845
214.000000,0.000000,0.000000,-4.000000,0.219126,0.219126,0.200000,0.200000,0.754150,0.123025,0.615067,1.243234,2.635550,-0.345126,-1.910719,-0.284164,-0.009980
215.000000,201.000000,0.000000,-1.000000,0.213234,1.531624,0.200000,1.400000,2.956371,0.033531,2.903494,1.218078,1.522065,0.245625,1.578177,0.275873,0.017352
216.000000,42.000000,1.000000,3.000000,0.230047,1.537177,0.200000,1.400000,2.631979,-0.193296,2.570119,1.339586,1.754784,0.017011,0.079019,0.017876,-0.052963
217.000000,55.000000,2.000000,2.000000,0.228801,0.883814,0.200000,0.800000,2.059434,-0.370086,1.553863,1.677535,1.386891,-0.246908,-1.065090,-0.305123,-0.055112
218.000000,180.000000,1.000000,0.000000,0.203024,0.431695,0.200000,0.400000,1.639726,-0.147064,0.954284,1.626235,2.636250,-0.379148,-2.293496,-0.335451,0.099600
219.000000,102.000000,1.000000,0.000000,0.218320,1.316316,0.200000,1.200000,2.651070,-0.249517,2.557029,1.259569,3.033714,-0.265704,-1.565377,-0.202867,0.013541
220.000000,0.000000,7.000000,18.000000,0.221141,0.221141,0.200000,0.200000,1.383744,-0.118068,0.590202,1.901002,2.354888,0.377797,1.993253,0.331951,-0.024600
221.000000,122.000000,4.000000,-9.000000,0.211232,1.537159,0.200000,1.400000,3.251842,-0.513798,2.903024,1.873999,2.998297,0.276220,1.806112,0.235583,0.087114
222.000000,128.000000,6.000000,7.000000,0.225792,0.880043,0.200000,0.800000,2.561192,-0.328846,2.484167,1.462896,1.852856,-0.102856,-0.495760,-0.107659,-0.065875
223.000000,77.000000,0.000000,-146.000000,0.215031,0.437189,0.200000,0.400000,1.765366,-0.377616,1.128608,2.031121,3.390488,0.084994,0.547153,0.063896,0.049263
224.000000,33.000000,2.000000,1.000000,0.214324,0.439776,0.200000,0.400000,1.645934,-0.205477,1.004566,1.759999,2.316296,-0.173801,-0.819003,-0.144840,0.017234
225.000000,187.000000,2.000000,2.000000,0.226213,1.318601,0.200000,1.200000,3.005448,-0.404719,2.654156,1.626082,1.353170,0.028893,0.153444,0.034171,-0.047991
226.000000,54.000000,1.000000,2.000000,0.231555,1.539075,0.200000,1.400000,2.671861,-0.229138,2.608068,1.431378,1.711230,0.103623,0.486994,0.115056,-0.071925
227.000000,68.000000,19.000000,21.000000,0.223996,0.660260,0.200000,0.600000,2.396870,-0.019005,1.990187,1.731439,2.439109,0.056742,0.297608,0.048399,-0.036401
228.000000,198.000000,1.000000,0.000000,0.208717,0.436269,0.200000,0.400000,1.603941,-0.081988,0.934628,1.808365,2.833257,0.277377,1.753092,0.240826,0.099791
229.000000,198.000000,0.000000,0.000000,0.210972,0.438524,0.200000,0.400000,1.049601,0.072401,0.935192,1.393505,2.764644,-0.197535,-1.114636,-0.158168,0.072624
230.000000,161.000000,1.000000,-6.000000,0.222888,1.100959,0.200000,1.000000,3.005437,-0.213602,2.943948,1.290390,1.709903,-0.168877,-0.818104,-0.169737,-0.018433
231.000000,75.000000,2.000000,-7.000000,0.214318,1.315633,0.200000,1.200000,2.353485,-0.394199,1.902703,1.588098,0.999992,-0.038295,-0.872062,-0.068540,0.028455
232.000000,159.000000,0.000000,-8.000000,0.206937,1.533058,0.200000,1.400000,3.705254,-0.841705,3.376564,2.217187,1.451682,-0.295827,-1.715897,-0.345970,0.028161
233.000000,198.000000,1.000000,2.000000,0.219105,0.446657,0.200000,0.400000,1.537906,-0.000437,0.830495,1.578703,1.606605,0.049936,0.688863,0.029663,0.011852
234.000000,147.000000,0.000000,10.000000,0.217743,2.192619,0.200000,2.000000,3.395152,-0.581308,3.079009,1.963990,1.518540,0.190280,1.335515,0.211912,0.027440
235.000000,205.000000,2.000000,-3.000000,0.215680,1.325482,0.200000,1.200000,3.197042,-0.308378,3.131806,1.499877,1.217481,-0.049771,0.145753,-0.145688,0.014118
236.000000,56.000000,9.000000,-13.000000,0.217007,1.088965,0.200000,1.000000,2.692100,-0.392988,2.266784,1.618880,3.064057,0.039460,0.223320,0.028780,0.019866
237.000000,0.000000,7.000000,-4.000000,0.218672,0.218672,0.200000,0.200000,1.406901,-0.125868,0.615515,1.915004,2.656504,0.384421,2.193974,0.324028,-0.007170
238.000000,56.000000,2.000000,-4.000000,0.222858,1.094817,0.200000,1.000000,2.611804,-0.373909,2.194658,1.571255,2.268012,-0.017022,-0.086314,-0.014025,-0.011498
239.000000,57.000000,0.000000,-2.000000,0.238984,1.332948,0.200000,1.200000,2.568668,-0.134403,2.514517,1.315276,0.873997,0.151225,0.616864,0.283164,-0.083398
240.000000,225.000000,2.000000,1.000000,0.219564,1.538165,0.200000,1.400000,2.943550,-0.380702,2.867721,1.500299,0.604446,-0.092043,-1.106927,-0.317207,-0.048197
241.000000,96.000000,3.000000,0.000000,0.232100,0.449095,0.200000,0.400000,1.718421,-0.322489,1.137794,1.891725,1.635952,-0.100385,-0.463224,-0.114741,-0.072489
242.000000,2.000000,1.000000,1.000000,0.207393,0.436049,0.200000,0.400000,0.990787,-0.042914,0.905905,1.518152,2.284070,-0.312170,-1.533573,-0.260254,0.042801
243.000000,159.000000,18.000000,-1.000000,0.216290,1.542410,0.200000,1.400000,3.678269,-0.986279,3.328678,2.622652,2.081377,0.325359,1.604255,0.285349,0.046411
244.000000,141.000000,3.000000,4.000000,0.217610,0.652214,0.200000,0.600000,2.124441,-0.186574,1.647765,1.816432,2.857100,0.353957,2.094410,0.287561,0.004537
245.000000,77.000000,1.000000,1.000000,0.227543,0.449701,0.200000,0.400000,1.609243,-0.266370,0.989926,1.887276,1.574449,-0.062714,-0.083614,-0.086490,-0.029139
246.000000,243.000000,9.000000,-41.000000,0.218679,1.761089,0.200000,1.600000,3.958805,-1.532051,3.445965,3.008087,3.024112,0.338213,2.073944,0.269133,0.042454
247.000000,82.000000,0.000000,-10.000000,0.210197,1.306527,0.200000,1.200000,3.718719,-0.647746,3.392767,1.911917,2.899519,-0.341251,-1.988876,-0.268742,0.044523
248.000000,108.000000,2.000000,0.000000,0.222851,1.091064,0.200000,1.000000,2.357810,-0.168589,2.284645,1.070113,2.325248,-0.310242,-1.710832,-0.288722,-0.038991
249.000000,122.000000,2.000000,6.000000,0.213149,1.539076,0.200000,1.400000,3.030165,-0.411957,2.680897,1.625726,0.738076,0.041576,0.752093,0.052858,-0.045713
250.000000,180.000000,1.000000,2.000000,0.211338,0.440008,0.200000,0.400000,1.574146,-0.161643,0.905146,1.737112,2.035109,-0.197181,-0.844758,-0.180366,0.021617
251.000000,198.000000,3.000000,4.000000,0.211944,0.439496,0.200000,0.400000,1.096492,0.037575,0.968496,1.486404,3.020296,-0.075908,-0.491995,-0.064021,0.099230
252.000000,147.000000,2.000000,-9.000000,0.211133,2.186009,0.200000,2.000000,3.423928,-0.611976,3.104817,2.022573,1.944513,0.278305,1.445675,0.255229,0.048785
253.000000,0.000000,4.000000,28.000000,0.226714,0.226714,0.200000,0.200000,1.353599,-0.097974,0.547699,1.857331,1.821516,0.287997,1.391445,0.303496,-0.063849
254.000000,77.000000,0.000000,-10.000000,0.217235,0.439392,0.200000,0.400000,1.707025,-0.336510,1.084884,1.976490,2.809270,0.032398,0.171283,0.024358,0.021068
255.000000,0.000000,1.000000,1.000000,0.221452,0.221452,0.200000,0.200000,0.750623,0.009289,0.629413,1.549656,2.594743,-0.018205,-0.094707,-0.014439,-0.014396
256.000000,180.000000,2.000000,1.000000,0.221337,0.450007,0.200000,0.400000,1.503661,-0.232699,0.853652,1.991730,1.624936,0.105789,0.140308,0.157011,0.000079
257.000000,161.000000,1.000000,0.000000,0.227320,1.105391,0.200000,1.000000,2.953360,-0.215274,2.894576,1.267610,1.211726,-0.157929,-0.600761,-0.223108,-0.041214
258.000000,187.000000,1.000000,3.000000,0.222518,1.314906,0.200000,1.200000,3.066048,-0.397358,2.714598,1.602833,1.957633,0.010658,0.057226,0.009310,-0.020289
259.000000,77.000000,1.000000,0.000000,0.209155,0.431312,0.200000,0.400000,1.782443,-0.283122,1.135298,1.762778,3.279821,-0.241951,-1.702809,-0.204465,0.071878
260.000000,207.000000,1.000000,4.000000,0.219437,0.659324,0.200000,0.600000,2.150486,-0.167192,1.641709,1.600114,3.063503,-0.098121,-0.563385,-0.072553,0.003580
261.000000,2.000000,0.000000,1.000000,0.219622,0.448278,0.200000,0.400000,1.479591,-0.121159,0.792819,1.805025,1.119460,0.018849,-0.332632,0.108271,-0.018569
262.000000,186.000000,4.000000,2.000000,0.223069,0.673687,0.200000,0.600000,1.408833,-0.212662,1.342631,1.534123,1.052955,-0.111364,-0.155087,-0.276900,-0.022458
263.000000,224.000000,8.000000,9.000000,0.215121,0.654897,0.200000,0.600000,1.724680,-0.142616,1.605413,1.339987,3.300325,-0.309864,-2.438088,-0.290780,0.060550
264.000000,253.000000,1.000000,-33.000000,0.221998,0.448712,0.200000,0.400000,1.471685,-0.268750,0.825482,2.095030,1.116159,0.130858,0.220872,0.281971,-0.031289
265.000000,2.000000,1.000000,1.000000,0.220385,0.449041,0.200000,0.400000,1.488900,-0.061464,0.760311,1.621454,0.741916,-0.103119,-1.119485,-0.262927,-0.041649
266.000000,0.000000,2.000000,3.000000,0.227117,0.227117,0.200000,0.200000,1.368873,-0.044743,0.530802,1.689710,1.603095,0.091746,0.416170,0.105195,-0.066431
267.000000,198.000000,1.000000,1.000000,0.216988,0.444540,0.200000,0.400000,0.779612,0.022943,0.726623,1.506117,0.685442,-0.045846,-0.840737,-0.122418,-0.045952
268.000000,222.000000,0.000000,-12.000000,0.213088,1.093132,0.200000,1.000000,3.068225,-0.312693,2.980707,1.565385,2.810015,0.130872,0.706631,0.099297,0.041150
269.000000,221.000000,0.000000,0.000000,0.229741,1.766900,0.200000,1.600000,3.747743,-0.653861,3.427833,1.727419,1.730302,-0.275649,-1.416525,-0.328216,-0.093107
270.000000,121.000000,5.000000,5.000000,0.228435,1.753407,0.200000,1.600000,3.065607,-0.427816,2.724950,1.713047,1.391512,0.153980,0.660203,0.191668,-0.050061
271.000000,77.000000,4.000000,4.000000,0.209439,0.431596,0.200000,0.400000,1.781721,-0.278339,1.132319,1.730426,3.231936,-0.272002,-2.236613,-0.272646,0.095453
272.000000,246.000000,0.000000,-88.000000,0.218771,1.979861,0.200000,1.800000,4.110797,-2.177564,3.303877,3.537090,3.018412,0.340541,2.517639,0.329517,0.008362
273.000000,271.000000,14.000000,14.000000,0.223408,0.655005,0.200000,0.600000,1.804259,-0.203198,1.727242,1.261314,2.136249,-0.271727,-1.818959,-0.343064,-0.076919
274.000000,204.000000,14.000000,21.000000,0.229344,0.449963,0.200000,0.400000,1.702253,-0.146077,1.102130,1.651776,1.505700,-0.146181,-0.642070,-0.171942,-0.054430
275.000000,265.000000,0.000000,0.000000,0.199055,0.648096,0.200000,0.600000,1.594819,-0.101919,0.965918,1.739074,1.363520,0.241141,1.538829,0.297414,0.051733
276.000000,33.000000,0.000000,0.000000,0.243438,0.468889,0.200000,0.400000,1.526921,-0.172052,0.853971,1.779022,0.538536,-0.087117,-0.182155,-0.278783,-0.095978
277.000000,212.000000,0.000000,-4.000000,0.215351,0.873149,0.200000,0.800000,2.623924,-0.232113,2.519419,1.290264,3.377167,-0.235383,-1.604855,-0.187522,0.047054
278.000000,56.000000,1.000000,-2.000000,0.230850,1.102809,0.200000,1.000000,2.528676,-0.375498,2.111505,1.578420,1.380520,-0.005052,-0.016872,-0.006909,-0.054219
279.000000,131.000000,3.000000,9.000000,0.213430,1.969825,0.200000,1.800000,3.258826,-0.490223,2.930393,1.827958,2.053231,0.272683,1.175414,0.250425,0.032223
280.000000,197.000000,17.000000,-10.000000,0.228374,0.661361,0.200000,0.600000,2.374370,-0.390050,1.920180,1.618378,2.101985,-0.031358,-0.161660,-0.030750,-0.064294
281.000000,0.000000,3.000000,1.000000,0.227856,0.227856,0.200000,0.200000,0.581984,0.043935,0.521057,1.450955,1.502343,-0.089862,-0.404207,-0.109589,-0.076855
